HOWMET AEROSPACE INC;0,02;US4432011082;Industrie;Verenigde Staten
A P MOLLER MAERSK B;0,02;DK0010244508;Industrie;Denemarken
INSURANCE AUSTRALIA GROUP LTD;0,02;AU000000IAG3;Financiële waarden;Australië
VORNADO REALTY TRUST REIT;0,02;US9290421091;Vastgoed;Verenigde Staten
TAYLOR WIMPEY PLC;0,02;GB0008782301;Luxe-consumentengoederen;Verenigd Koninkrijk
STEEL DYNAMICS INC;0,02;US8581191009;Materialen;Verenigde Staten
NIHON M&A CENTER INC;0,02;JP3689050007;Industrie;Japan
TOTO LTD;0,02;JP3596200000;Industrie;Japan
TREND MICRO INC;0,02;JP3637300009;IT;Japan
A O SMITH CORP;0,02;US8318652091;Industrie;Verenigde Staten
YAMAHA CORP;0,02;JP3942600002;Luxe-consumentengoederen;Japan
CF INDUSTRIES HOLDINGS INC;0,02;US1252691001;Materialen;Verenigde Staten
WESTROCK;0,02;US96145D1054;Materialen;Verenigde Staten
OWENS CORNING;0,02;US6907421019;Industrie;Verenigde Staten
DAIWA HOUSE REIT CORP;0,02;JP3046390005;Vastgoed;Japan
BAKER HUGHES CLASS A;0,02;US05722G1004;Energie;Verenigde Staten
NEWELL BRANDS INC;0,02;US6512291062;Luxe-consumentengoederen;Verenigde Staten
SANTOS LTD;0,02;AU000000STO6;Energie;Australië
UBISOFT ENTERTAINMENT SA CAT A;0,02;FR0000054470;Communicatie;Frankrijk
DYNATRACE INC;0,02;US2681501092;IT;Verenigde Staten
ESSENTIAL UTILITIES INC;0,02;US29670G1022;Nutsbedrijven;Verenigde Staten
ALGONQUIN POWER UTILITIES CORP;0,02;CA0158571053;Nutsbedrijven;Canada
TECK RESOURCES SUBORDINATE VOTING;0,02;CA8787422044;Materialen;Canada
SMITHS GROUP PLC;0,02;GB00B1WY2338;Industrie;Verenigd Koninkrijk
OSAKA GAS LTD;0,02;JP3180400008;Nutsbedrijven;Japan
SANTEN PHARMACEUTICAL LTD;0,02;JP3336000009;Gezondheidszorg;Japan
MONCLER;0,02;IT0004965148;Luxe-consumentengoederen;Italië
LIXIL GROUP CORP;0,02;JP3626800001;Industrie;Japan
AROUNDTOWN PROPERTY HOLDINGS SA;0,02;LU1673108939;Vastgoed;Duitsland
HEICO CORP CLASS A;0,02;US4228062083;Industrie;Verenigde Staten
AGL ENERGY LTD;0,02;AU000000AGL7;Nutsbedrijven;Australië
NIELSEN HOLDINGS PLC;0,02;GB00BWFY5505;Industrie;Verenigde Staten
VALEO SA;0,02;FR0013176526;Luxe-consumentengoederen;Frankrijk
OMEGA HEALTHCARE INVESTORS REIT IN;0,02;US6819361006;Vastgoed;Verenigde Staten
HUSQVARNA;0,02;SE0001662230;Luxe-consumentengoederen;Zweden
COCA COLA HBC AG;0,02;CH0198251305;Basis-consumentengoederen;Verenigd Koninkrijk
DISCOVERY INC SERIES C;0,01;US25470F3029;Communicatie;Verenigde Staten
SEI INVESTMENTS;0,01;US7841171033;Financiële waarden;Verenigde Staten
BARRY CALLEBAUT AG;0,01;CH0009002962;Basis-consumentengoederen;Zwitserland
FRANKLIN RESOURCES INC;0,01;US3546131018;Financiële waarden;Verenigde Staten
MOLSON COORS BREWING CLASS B;0,01;US60871R2094;Basis-consumentengoederen;Verenigde Staten
NISOURCE INC;0,01;US65473P1057;Nutsbedrijven;Verenigde Staten
EXOR NV;0,01;NL0012059018;Financiële waarden;Italië
STANDARD LIFE ABERDEEN PLC;0,01;GB00BF8Q6K64;Financiële waarden;Verenigd Koninkrijk
BALOISE HOLDING AG;0,01;CH0012410517;Financiële waarden;Zwitserland
ORKLA;0,01;NO0003733800;Basis-consumentengoederen;Noorwegen
VOLKSWAGEN AG;0,01;DE0007664005;Luxe-consumentengoederen;Duitsland
NIPPON STEEL CORP;0,01;JP3381000003;Materialen;Japan
PERRIGO PLC;0,01;IE00BGH1M568;Gezondheidszorg;Verenigde Staten
CABLE ONE INC;0,01;US12685J1051;Communicatie;Verenigde Staten
WH GROUP LTD;0,01;KYG960071028;Basis-consumentengoederen;Hong Kong
WSP GLOBAL INC;0,01;CA92938W2022;Industrie;Canada
BERKELEY GROUP HOLDINGS (THE) PLC;0,01;GB00B02L3W35;Luxe-consumentengoederen;Verenigd Koninkrijk
MOSAIC;0,01;US61945C1036;Materialen;Verenigde Staten
INTERPUBLIC GROUP OF COMPANIES INC;0,01;US4606901001;Communicatie;Verenigde Staten
EVOLUTION MINING LTD;0,01;AU000000EVN4;Materialen;Australië
IONIS PHARMACEUTICALS INC;0,01;US4622221004;Gezondheidszorg;Verenigde Staten
YAKULT HONSHA LTD;0,01;JP3931600005;Basis-consumentengoederen;Japan
SKANSKA B;0,01;SE0000113250;Industrie;Zweden
ZIONS BANCORPORATION;0,01;US9897011071;Financiële waarden;Verenigde Staten
PRYSMIAN;0,01;IT0004176001;Industrie;Italië
ERSTE GROUP BANK AG;0,01;AT0000652011;Financiële waarden;Oostenrijk
ELECTROLUX B;0,01;SE0000103814;Luxe-consumentengoederen;Zweden
HYDRO ONE LTD;0,01;CA4488112083;Nutsbedrijven;Canada
NISSIN FOODS HOLDINGS LTD;0,01;JP3675600005;Basis-consumentengoederen;Japan
B2GOLD CORP;0,01;CA11777Q2099;Materialen;Canada
NTT DATA CORP;0,01;JP3165700000;IT;Japan
CARNIVAL CORP;0,01;PA1436583006;Luxe-consumentengoederen;Verenigde Staten
KEIO CORP;0,01;JP3277800003;Industrie;Japan
GEA GROUP AG;0,01;DE0006602006;Industrie;Duitsland
CHOCOLADEFABRIKEN LINDT & SPRUENGL;0,01;CH0010570767;Basis-consumentengoederen;Zwitserland
HUNTINGTON INGALLS INDUSTRIES INC;0,01;US4464131063;Industrie;Verenigde Staten
EIFFAGE SA;0,01;FR0000130452;Industrie;Frankrijk
TELE2 B;0,01;SE0005190238;Communicatie;Zweden
CASIO COMPUTER LTD;0,01;JP3209000003;Luxe-consumentengoederen;Japan
NATURGY ENERGY SA;0,01;ES0116870314;Nutsbedrijven;Spanje
UNIBAIL RODAMCO WE STAPLED UNITS;0,01;FR0013326246;Vastgoed;Frankrijk
SENSATA TECHNOLOGIES HOLDING PLC;0,01;GB00BFMBMT84;Industrie;Verenigde Staten
VEREIT INC;0,01;US92339V1008;Vastgoed;Verenigde Staten
UGI CORP;0,01;US9026811052;Nutsbedrijven;Verenigde Staten
NIPPON PROLOGIS REIT INC;0,01;JP3047550003;Vastgoed;Japan
DISCO CORP;0,01;JP3548600000;IT;Japan
NATWEST GROUP PLC;0,01;GB00B7T77214;Financiële waarden;Verenigd Koninkrijk
NEXI;0,01;IT0005366767;IT;Italië
TORAY INDUSTRIES INC;0,01;JP3621000003;Materialen;Japan
VOYA FINANCIAL INC;0,01;US9290891004;Financiële waarden;Verenigde Staten
DEXUS STAPLED UNITS;0,01;AU000000DXS1;Vastgoed;Australië
ALFA LAVAL;0,01;SE0000695876;Industrie;Zweden
ORICA LTD;0,01;AU000000ORI1;Materialen;Australië
YOKOGAWA ELECTRIC CORP;0,01;JP3955000009;IT;Japan
KANSAI ELECTRIC POWER INC;0,01;JP3228600007;Nutsbedrijven;Japan
ASAHI INTECC LTD;0,01;JP3110650003;Gezondheidszorg;Japan
SIEMENS HEALTHINEERS AG;0,01;DE000SHL1006;Gezondheidszorg;Duitsland
NORTHERN STAR RESOURCES LTD;0,01;AU000000NST8;Materialen;Australië
SIGNATURE BANK;0,01;US82669G1040;Financiële waarden;Verenigde Staten
INFORMA PLC;0,01;GB00BMJ6DW54;Communicatie;Verenigd Koninkrijk
LION CORP;0,01;JP3965400009;Basis-consumentengoederen;Japan
T&D HOLDINGS INC;0,01;JP3539220008;Financiële waarden;Japan
JAPAN REAL ESTATE INVESTMENT TRUST;0,01;JP3027680002;Vastgoed;Japan
THE SWATCH GROUP AG;0,01;CH0012255151;Luxe-consumentengoederen;Zwitserland
SOUTHWEST AIRLINES;0,01;US8447411088;Industrie;Verenigde Staten
RITCHIE BROS AUCTIONEERS INC;0,01;CA7677441056;Industrie;Canada
ELECTRICITE DE FRANCE SA;0,01;FR0010242511;Nutsbedrijven;Frankrijk
MORRISON(WM.)SUPERMARKETS PLC;0,01;GB0006043169;Basis-consumentengoederen;Verenigd Koninkrijk
ST JAMESS PLACE PLC;0,01;GB0007669376;Financiële waarden;Verenigd Koninkrijk
COMMERZBANK AG;0,01;DE000CBK1001;Financiële waarden;Duitsland
ATHENE HOLDING LTD CLASS A;0,01;BMG0684D1074;Financiële waarden;Verenigde Staten
HARGREAVES LANSDOWN PLC;0,01;GB00B1VZ0M25;Financiële waarden;Verenigd Koninkrijk
INVESCO LTD;0,01;BMG491BT1088;Financiële waarden;Verenigde Staten
MINEBEA MITSUMI INC;0,01;JP3906000009;Industrie;Japan
COMPUTERSHARE LTD;0,01;AU000000CPU5;IT;Australië
WILMAR INTERNATIONAL LTD;0,01;SG1T56930848;Basis-consumentengoederen;Singapore
VISTRA CORP;0,01;US92840M1027;Nutsbedrijven;Verenigde Staten
AEGON NV;0,01;NL0000303709;Financiële waarden;Nederland
BROTHER INDUSTRIES LTD;0,01;JP3830000000;IT;Japan
SWISS PRIME SITE AG;0,01;CH0008038389;Vastgoed;Zwitserland
ORPEA SA;0,01;FR0000184798;Gezondheidszorg;Frankrijk
ARAMARK;0,01;US03852U1060;Luxe-consumentengoederen;Verenigde Staten
SODEXO SA;0,01;FR0000121220;Luxe-consumentengoederen;Frankrijk
AUTO TRADER GROUP PLC;0,01;GB00BVYVFW23;Communicatie;Verenigd Koninkrijk
REGENCY CENTERS REIT CORP;0,01;US7588491032;Vastgoed;Verenigde Staten
YAMAHA MOTOR LTD;0,01;JP3942800008;Luxe-consumentengoederen;Japan
OGE ENERGY CORP;0,01;US6708371033;Nutsbedrijven;Verenigde Staten
FIRST QUANTUM MINERALS LTD;0,01;CA3359341052;Materialen;Canada
ONEX CORP;0,01;CA68272K1030;Financiële waarden;Canada
SIEMENS GAMESA RENEWABLE ENERGY SA;0,01;ES0143416115;Industrie;Spanje
AISIN SEIKI LTD;0,01;JP3102000001;Luxe-consumentengoederen;Japan
RENAULT SA;0,01;FR0000131906;Luxe-consumentengoederen;Frankrijk
STOCKLAND STAPLED UNITS LTD;0,01;AU000000SGP0;Vastgoed;Australië
SHIMIZU CORP;0,01;JP3358800005;Industrie;Japan
UNIPER;0,01;DE000UNSE018;Nutsbedrijven;Duitsland
ADMIRAL GROUP PLC;0,01;GB00B02J6398;Financiële waarden;Verenigd Koninkrijk
DAVIDE CAMPARI MILANO;0,01;NL0015435975;Basis-consumentengoederen;Italië
GALP ENERGIA SGPS SA;0,01;PTGAL0AM0009;Energie;Portugal
DAIWA SECURITIES GROUP INC;0,01;JP3502200003;Financiële waarden;Japan
BARRATT DEVELOPMENTS PLC;0,01;GB0000811801;Luxe-consumentengoederen;Verenigd Koninkrijk
USS LTD;0,01;JP3944130008;Luxe-consumentengoederen;Japan
TEAMVIEWER AG;0,01;DE000A2YN900;IT;Duitsland
NISSHIN SEIFUN GROUP INC;0,01;JP3676800000;Basis-consumentengoederen;Japan
MIRVAC GROUP STAPLED UNITS;0,01;AU000000MGR9;Vastgoed;Australië
GPT GROUP STAPLED UNITS;0,01;AU000000GPT8;Vastgoed;Australië
TOKYU CORP;0,01;JP3574200006;Industrie;Japan
DEMANT;0,01;DK0060738599;Gezondheidszorg;Denemarken
WHARF REAL ESTATE INVESTMENT COMPA;0,01;KYG9593A1040;Vastgoed;Hong Kong
INPEX CORP;0,01;JP3294460005;Energie;Japan
CDK GLOBAL INC;0,01;US12508E1010;IT;Verenigde Staten
IPG PHOTONICS CORP;0,01;US44980X1090;IT;Verenigde Staten
JAPAN RETAIL FUND INVESTMENT REIT;0,01;JP3039710003;Vastgoed;Japan
TMX GROUP LTD;0,01;CA87262K1057;Financiële waarden;Canada
MOHAWK INDUSTRIES INC;0,01;US6081901042;Luxe-consumentengoederen;Verenigde Staten
TOBU RAILWAY LTD;0,01;JP3597800006;Industrie;Japan
AURIZON HOLDINGS LTD;0,01;AU000000AZJ1;Industrie;Australië
KION GROUP AG;0,01;DE000KGX8881;Industrie;Duitsland
BUREAU VERITAS SA;0,01;FR0006174348;Industrie;Frankrijk
GECINA SA;0,01;FR0010040865;Vastgoed;Frankrijk
CAPITALAND;0,01;SG1J27887962;Vastgoed;Singapore
YAMANA GOLD INC;0,01;CA98462Y1007;Materialen;Canada
GEORGE WESTON LTD;0,01;CA9611485090;Basis-consumentengoederen;Canada
ILIAD SA;0,01;FR0004035913;Communicatie;Frankrijk
GVC HOLDINGS PLC;0,01;IM00B5VQMV65;Luxe-consumentengoederen;Verenigd Koninkrijk
LASERTEC CORP;0,01;JP3979200007;IT;Japan
M&G PLC;0,01;GB00BKFB1C65;Financiële waarden;Verenigd Koninkrijk
AXALTA COATING SYSTEMS LTD;0,01;BMG0750C1082;Materialen;Verenigde Staten
TAISEI CORP;0,01;JP3443600006;Industrie;Japan
ACCOR SA;0,01;FR0000120404;Luxe-consumentengoederen;Frankrijk
GLP J-REIT REIT;0,01;JP3047510007;Vastgoed;Japan
FINECOBANK BANCA FINECO;0,01;IT0000072170;Financiële waarden;Italië
PAN AMERICAN SILVER CORP;0,01;CA6979001089;Materialen;Canada
GALAPAGOS NV;0,01;BE0003818359;Gezondheidszorg;België
SEKISUI CHEMICAL LTD;0,01;JP3419400001;Luxe-consumentengoederen;Japan
ISUZU MOTORS LTD;0,01;JP3137200006;Luxe-consumentengoederen;Japan
BUNGE LTD;0,01;BMG169621056;Basis-consumentengoederen;Verenigde Staten
A P MOLLER MAERSK;0,01;DK0010244425;Industrie;Denemarken
HANG LUNG PROPERTIES LTD;0,01;HK0101000591;Vastgoed;Hong Kong
BANK HAPOALIM BM;0,01;IL0006625771;Financiële waarden;Israël
SEALED AIR CORP;0,01;US81211K1007;Materialen;Verenigde Staten
DIAMONDBACK ENERGY INC;0,01;US25278X1090;Energie;Verenigde Staten
BIOMERIEUX SA;0,01;FR0013280286;Gezondheidszorg;Frankrijk
SUMITOMO CHEMICAL LTD;0,01;JP3401400001;Materialen;Japan
ROBERT HALF;0,01;US7703231032;Industrie;Verenigde Staten
POSTE ITALIANE;0,01;IT0003796171;Financiële waarden;Italië
TSURUHA HOLDINGS INC;0,01;JP3536150000;Basis-consumentengoederen;Japan
EAST WEST BANCORP INC;0,01;US27579R1041;Financiële waarden;Verenigde Staten
SPARK NEW ZEALAND LTD;0,01;NZTELE0001S4;Communicatie;Nieuw-Zeeland
RECORDATI INDUSTRIA CHIMICA E FARM;0,01;IT0003828271;Gezondheidszorg;Italië
NATIONAL RETAIL PROPERTIES REIT IN;0,01;US6374171063;Vastgoed;Verenigde Staten
RENESAS ELECTRONICS CORP;0,01;JP3164720009;IT;Japan
NEWS CORP CLASS A;0,01;US65249B1098;Communicatie;Verenigde Staten
RSA INSURANCE GROUP PLC;0,01;GB00BKKMKR23;Financiële waarden;Verenigd Koninkrijk
CARL ZEISS MEDITEC AG;0,01;DE0005313704;Gezondheidszorg;Duitsland
FEDERAL REALTY INVESTMENT TRUST RE;0,01;US3137472060;Vastgoed;Verenigde Staten
AUTOLIV INC;0,01;US0528001094;Luxe-consumentengoederen;Verenigde Staten
TOSOH CORP;0,01;JP3595200001;Materialen;Japan
WHITBREAD PLC;0,01;GB00B1KJJ408;Luxe-consumentengoederen;Verenigd Koninkrijk
PUMA;0,01;DE0006969603;Luxe-consumentengoederen;Duitsland
JOHNSON MATTHEY PLC;0,01;GB00BZ4BQC70;Materialen;Verenigd Koninkrijk
REINSURANCE GROUP OF AMERICA INC;0,01;US7593516047;Financiële waarden;Verenigde Staten
ROLLS-ROYCE HOLDINGS PLC;0,01;GB00B63H8491;Industrie;Verenigd Koninkrijk
FLIR SYSTEMS INC;0,01;US3024451011;IT;Verenigde Staten
BLUESCOPE STEEL LTD;0,01;AU000000BSL0;Materialen;Australië
SAPUTO INC;0,01;CA8029121057;Basis-consumentengoederen;Canada
LIBERTY GLOBAL PLC CLASS A;0,01;GB00B8W67662;Communicatie;Verenigde Staten
PEARSON PLC;0,01;GB0006776081;Communicatie;Verenigd Koninkrijk
IMPERIAL OIL LTD;0,01;CA4530384086;Energie;Canada
BAUSCH HEALTH COMPANIES INC;0,01;CA0717341071;Gezondheidszorg;Canada
BENESSE HOLDINGS INC;0,01;JP3835620000;Luxe-consumentengoederen;Japan
NISSAN CHEMICAL CORP;0,01;JP3670800006;Materialen;Japan
GREAT WEST LIFECO INC;0,01;CA39138C1068;Financiële waarden;Canada
ANTOFAGASTA PLC;0,01;GB0000456144;Materialen;Verenigd Koninkrijk
JERONIMO MARTINS SA;0,01;PTJMT0AE0001;Basis-consumentengoederen;Portugal
LIBERTY MEDIA LIBERTY SIRIUSXM COR;0,01;US5312296073;Communicatie;Verenigde Staten
VIFOR PHARMA AG;0,01;CH0364749348;Gezondheidszorg;Zwitserland
EPIROC CLASS B;0,01;SE0011166941;Industrie;Zweden
KOITO MANUFACTURING LTD;0,01;JP3284600008;Luxe-consumentengoederen;Japan
CAMECO CORP;0,01;CA13321L1085;Energie;Canada
ARROW ELECTRONICS INC;0,01;US0427351004;IT;Verenigde Staten
DENTSU GROUP INC;0,01;JP3551520004;Communicatie;Japan
RED ELECTRICA SA;0,01;ES0173093024;Nutsbedrijven;Spanje
SJM HLDGS LTD;0,01;HK0880043028;Luxe-consumentengoederen;Hong Kong
SINGAPORE TECHNOLOGIES ENGINEERING;0,01;SG1F60858221;Industrie;Singapore
HKT TRUST AND HKT UNITS LTD;0,01;HK0000093390;Communicatie;Hong Kong
NOMURA REAL ESTATE MASTER FUND REI;0,01;JP3048110005;Vastgoed;Japan
NGK INSULATORS LTD;0,01;JP3695200000;Industrie;Japan
HEICO CORP;0,01;US4228061093;Industrie;Verenigde Staten
CCL INDUSTRIES INC CLASS B;0,01;CA1249003098;Materialen;Canada
NATIONAL OILWELL VARCO INC;0,01;US6370711011;Energie;Verenigde Staten
SCHINDLER HOLDING AG;0,01;CH0024638212;Industrie;Zwitserland
STANLEY ELECTRIC LTD;0,01;JP3399400005;Luxe-consumentengoederen;Japan
HAKUHODO DY HOLDINGS INC;0,01;JP3766550002;Communicatie;Japan
DELTA AIR LINES INC;0,01;US2473617023;Industrie;Verenigde Staten
TOYOTA TSUSHO CORP;0,01;JP3635000007;Industrie;Japan
LAND SECURITIES GROUP REIT PLC;0,01;GB00BYW0PQ60;Vastgoed;Verenigd Koninkrijk
ZOZO INC;0,01;JP3399310006;Luxe-consumentengoederen;Japan
AGC INC;0,01;JP3112000009;Industrie;Japan
INGREDION INC;0,01;US4571871023;Basis-consumentengoederen;Verenigde Staten
CLARIANT AG;0,01;CH0012142631;Materialen;Zwitserland
TELUS CORP;0,01;CA87971M1032;Communicatie;Canada
MEDIBANK PRIVATE LTD;0,01;AU000000MPL3;Financiële waarden;Australië
KNORR BREMSE AG;0,01;DE000KBX1006;Industrie;Duitsland
MAGELLAN FINANCIAL GROUP LTD;0,01;AU000000MFG4;Financiële waarden;Australië
OMV AG;0,01;AT0000743059;Energie;Oostenrijk
TELECOM ITALIA;0,01;IT0003497168;Communicatie;Italië
JAPAN POST INSURANCE LTD;0,01;JP3233250004;Financiële waarden;Japan
LUNDIN PETROLEUM;0,01;SE0000825820;Energie;Zweden
NORSK HYDRO;0,01;NO0005052605;Materialen;Noorwegen
CHUGOKU ELECTRIC POWER INC;0,01;JP3522200009;Nutsbedrijven;Japan
VERBUND AG;0,01;AT0000746409;Nutsbedrijven;Oostenrijk
ROHM LTD;0,01;JP3982800009;IT;Japan
TREASURY WINE ESTATES LTD;0,01;AU000000TWE9;Basis-consumentengoederen;Australië
RICOH LTD;0,01;JP3973400009;IT;Japan
TABCORP HOLDINGS LTD;0,01;AU000000TAH8;Luxe-consumentengoederen;Australië
CYBER ARK SOFTWARE LTD;0,01;IL0011334468;IT;Israël
KAKAKU.COM INC;0,01;JP3206000006;Communicatie;Japan
COVIVIO SA;0,01;FR0000064578;Vastgoed;Frankrijk
LENDLEASE GROUP STAPLED UNITS;0,01;AU000000LLC3;Vastgoed;Australië
BANK OF EAST ASIA LTD;0,01;HK0023000190;Financiële waarden;Hong Kong
EQT;0,01;SE0012853455;Financiële waarden;Zweden
DIRECT LINE INSURANCE PLC;0,01;GB00BY9D0Y18;Financiële waarden;Verenigd Koninkrijk
GJENSIDIGE FORSIKRING;0,01;NO0010582521;Financiële waarden;Noorwegen
SUNTORY BEVERAGE & FOOD LTD;0,01;JP3336560002;Basis-consumentengoederen;Japan
MERCARI INC;0,01;JP3921290007;Luxe-consumentengoederen;Japan
JONES LANG LASALLE INC;0,01;US48020Q1076;Vastgoed;Verenigde Staten
MELCO RESORTS ENTERTAINMENT ADR LT;0,01;US5854641009;Luxe-consumentengoederen;Hong Kong
TAIHEIYO CEMENT CORP;0,01;JP3449020001;Materialen;Japan
LANXESS AG;0,01;DE0005470405;Materialen;Duitsland
AMBU CLASS B;0,01;DK0060946788;Gezondheidszorg;Denemarken
KAJIMA CORP;0,01;JP3210200006;Industrie;Japan
KEPPEL LTD;0,01;SG1U68934629;Industrie;Singapore
SYDNEY AIRPORT STAPLED UNITS LTD;0,01;AU000000SYD9;Industrie;Australië
ORION CLASS B;0,01;FI0009014377;Gezondheidszorg;Finland
VENTURE CORPORATION LTD;0,01;SG0531000230;IT;Singapore
WARTSILA;0,01;FI0009003727;Industrie;Finland
AMUNDI SA;0,01;FR0004125920;Financiële waarden;Frankrijk
MITSUI CHEMICALS INC;0,01;JP3888300005;Materialen;Japan
AMPOL LTD;0,01;AU0000088338;Energie;Australië
SQUARE ENIX HLDG LTD;0,01;JP3164630000;Communicatie;Japan
TIS INC;0,01;JP3104890003;IT;Japan
TRADEWEB MARKETS INC CLASS A;0,01;US8926721064;Financiële waarden;Verenigde Staten
OBAYASHI CORP;0,01;JP3190000004;Industrie;Japan
IDEMITSU KOSAN LTD;0,01;JP3142500002;Energie;Japan
HIKMA PHARMACEUTICALS PLC;0,01;GB00B0LCW083;Gezondheidszorg;Verenigd Koninkrijk
BANKINTER SA;0,01;ES0113679I37;Financiële waarden;Spanje
SCHIBSTED B;0,01;NO0010736879;Communicatie;Noorwegen
TOHOKU ELECTRIC POWER INC;0,01;JP3605400005;Nutsbedrijven;Japan
SEIKO EPSON CORP;0,01;JP3414750004;IT;Japan
BRITISH LAND REIT PLC;0,01;GB0001367019;Vastgoed;Verenigd Koninkrijk
SOFINA SA;0,01;BE0003717312;Financiële waarden;België
TOKYO ELECTRIC POWER HOLDINGS INC;0,01;JP3585800000;Nutsbedrijven;Japan
ERIE INDEMNITY CLASS A;0,01;US29530P1021;Financiële waarden;Verenigde Staten
AMERICAN FINANCIAL GROUP INC;0,01;US0259321042;Financiële waarden;Verenigde Staten
UNITED URBAN INVESTMENT REIT CORP;0,01;JP3045540006;Vastgoed;Japan
GILDAN ACTIVEWEAR INC;0,01;CA3759161035;Luxe-consumentengoederen;Canada
INTER PIPELINE LTD;0,01;CA45833V1094;Energie;Canada
SOHGO SECURITY SERVICES LTD;0,01;JP3431900004;Industrie;Japan
HENDERSON LAND DEVELOPMENT LTD;0,01;HK0012000102;Vastgoed;Hong Kong
MAZDA MOTOR CORP;0,01;JP3868400007;Luxe-consumentengoederen;Japan
SCHRODERS PLC;0,01;GB0002405495;Financiële waarden;Verenigd Koninkrijk
LUNDIN MINING CORP;0,01;CA5503721063;Materialen;Canada
MAPLETREE LOGISTICS TRUST UNITS;0,01;SG1S03926213;Vastgoed;Singapore
FOX CORP CLASS B;0,01;US35137L2043;Communicatie;Verenigde Staten
CAPITALAND COMMERCIAL TRUST;0,01;SG1P32918333;Vastgoed;Singapore
CAE INC;0,01;CA1247651088;Industrie;Canada
LUNDBERGFORETAGEN CLASS B;0,01;SE0000108847;Financiële waarden;Zweden
SECURITAS B;0,01;SE0000163594;Industrie;Zweden
ASM PACIFIC TECHNOLOGY LTD;0,01;KYG0535Q1331;IT;Hong Kong
AUCKLAND INTERNATIONAL AIRPORT LTD;0,01;NZAIAE0002S6;Industrie;Nieuw-Zeeland
WISETECHGLOBAL PTY LTD;0,01;AU000000WTC3;IT;Australië
AERCAP HOLDINGS NV;0,01;NL0000687663;Industrie;Nederland
ETABLISSEMENTEN FRANZ COLRUYT NV;0,01;BE0974256852;Basis-consumentengoederen;België
KURARAY LTD;0,01;JP3269600007;Materialen;Japan
TOHO (TOKYO) LTD;0,01;JP3598600009;Communicatie;Japan
AVEVA GROUP PLC;0,01;GB00BBG9VN75;IT;Verenigd Koninkrijk
SAINSBURY(J) PLC;0,01;GB00B019KW72;Basis-consumentengoederen;Verenigd Koninkrijk
AMP LTD;0,01;AU000000AMP6;Financiële waarden;Australië
HONGKONG LAND HOLDINGS LTD;0,01;BMG4587L1090;Vastgoed;Hong Kong
NAGOYA RAILROAD LTD;0,01;JP3649800004;Industrie;Japan
JFE HOLDINGS INC;0,01;JP3386030005;Materialen;Japan
DAI NIPPON PRINTING LTD;0,01;JP3493800001;Industrie;Japan
ITOCHU TECHNO-SOLUTIONS CORP;0,01;JP3143900003;IT;Japan
ABN AMRO BANK NV;0,01;NL0011540547;Financiële waarden;Nederland
KONINKLIJKE VOPAK NV;0,01;NL0009432491;Energie;Nederland
INDUSTRIVARDEN SERIES;0,01;SE0000107203;Financiële waarden;Zweden
KONAMI HOLDINGS CORP;0,01;JP3300200007;Communicatie;Japan
ALFRESA HOLDINGS CORP;0,01;JP3126340003;Gezondheidszorg;Japan
ISRAEL DISCOUNT BANK LTD;0,01;IL0006912120;Financiële waarden;Israël
EMPIRE LTD CLASS A;0,01;CA2918434077;Basis-consumentengoederen;Canada
JARDINE STRATEGIC HOLDINGS LTD;0,01;BMG507641022;Industrie;Hong Kong
KYUSHU ELECTRIC POWER INC;0,01;JP3246400000;Nutsbedrijven;Japan
SCOR;0,01;FR0010411983;Financiële waarden;Frankrijk
GMO PAYMENT GATEWAY INC;0,01;JP3385890003;IT;Japan
IPSEN SA;0,01;FR0010259150;Gezondheidszorg;Frankrijk
BUDWEISER BREWING COMPANY APAC LTD;0,01;KYG1674K1013;Basis-consumentengoederen;Hong Kong
SINO LAND LTD;0,01;HK0083000502;Vastgoed;Hong Kong
REA GROUP LTD;0,01;AU000000REA9;Communicatie;Australië
CAPITALAND MALL TRUST;0,01;SG1M51904654;Vastgoed;Singapore
DIASORIN;0,01;IT0003492391;Gezondheidszorg;Italië
PROXIMUS NV;0,01;BE0003810273;Communicatie;België
MONOTARO LTD;0,01;JP3922950005;Industrie;Japan
ICA GRUPPEN;0,01;SE0000652216;Basis-consumentengoederen;Zweden
ANDRITZ AG;0,01;AT0000730007;Industrie;Oostenrijk
ALTAGAS LTD;0,01;CA0213611001;Nutsbedrijven;Canada
NEMETSCHEK;0,01;DE0006452907;IT;Duitsland
HIKARI TSUSHIN INC;0,01;JP3783420007;Luxe-consumentengoederen;Japan
NABTESCO CORP;0,01;JP3651210001;Industrie;Japan
REMY COINTREAU SA;0,01;FR0000130395;Basis-consumentengoederen;Frankrijk
EVONIK INDUSTRIES AG;0,01;DE000EVNK013;Materialen;Duitsland
CANADIAN UTILITIES LTD CLASS A;0,01;CA1367178326;Nutsbedrijven;Canada
CARLYLE GROUP INC;0,01;US14316J1088;Financiële waarden;Verenigde Staten
MERIDIAN ENERGY LTD;0,01;NZMELE0002S7;Nutsbedrijven;Nieuw-Zeeland
SUMITOMO RUBBER INDUSTRIES LTD;0,01;JP3404200002;Luxe-consumentengoederen;Japan
WENDEL;0,01;FR0000121204;Financiële waarden;Frankrijk
NIPPON SHINYAKU LTD;0,01;JP3717600005;Gezondheidszorg;Japan
SCSK CORP;0,01;JP3400400002;IT;Japan
